user_id,user_name,week,opponent_id,opponent_name,points_for,points_against,points_spread,playoffs,wins,losses,ties,current_period,waiver_budget_left,division,points_potential,win_streak,record,leauge_id,year
463033097869324288,ericbmg,12,860665827303804928,jtschwamburger,167.56,114.3,53.26,False,1,0,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,12,463033097869324288,ericbmg,114.3,167.56,-53.26,False,0,1,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,12,860281658170064896,johnnywhodey,122.98,78.94,44.04,False,1,0,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,12,860244204138377216,LeonBooker7,78.94,122.98,-44.04,False,0,1,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,13,422091667659563008,JeanyusMusic,97.74,135.3,-37.56,False,0,1,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,13,460510059265257472,bhamm21,135.3,97.74,37.56,False,1,0,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,13,461711675867787264,jcsalvo,95.22,143.5,-48.28,False,0,1,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,13,462745104268914688,csak,143.5,95.22,48.28,False,1,0,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,13,860244204138377216,LeonBooker7,134.94,99.94,35.0,False,1,0,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,13,463033097869324288,ericbmg,99.94,134.94,-35.0,False,0,1,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,13,860235052695556096,kmpeoples,87.22,106.6,-19.38,False,0,1,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,13,860266499615633408,mancusojoshua,106.6,87.22,19.38,False,1,0,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,13,860665827303804928,jtschwamburger,95.2,114.9,-19.7,False,0,1,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,13,798880355598864384,ttester9842,114.9,95.2,19.7,False,1,0,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,13,860346926040842240,kennedynickerson,133.96,132.56,1.4,False,1,0,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,13,860281658170064896,johnnywhodey,132.56,133.96,-1.4,False,0,1,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,14,860244204138377216,LeonBooker7,79.82,106.36,-26.54,False,0,1,0,True,47.0,3.0,1748.1,3L,LWWWLWWWLLWLLL,860230546872176640,2022
860244204138377216,LeonBooker7,14,460510059265257472,bhamm21,106.36,79.82,26.54,False,1,0,0,True,98.0,1.0,1843.86,1W,WWWLLWLLLWWWLW,860230546872176640,2022
462745104268914688,csak,14,860266499615633408,mancusojoshua,103.78,103.58,0.2,False,1,0,0,True,87.0,3.0,1775.62,1W,LLLWWWWLWWLWLW,860230546872176640,2022
860266499615633408,mancusojoshua,14,462745104268914688,csak,103.58,103.78,-0.2,False,0,1,0,True,99.0,2.0,1546.12,5L,WLWLLLLLWLLLLL,860230546872176640,2022
461711675867787264,jcsalvo,14,860235052695556096,kmpeoples,121.66,131.16,-9.5,False,0,1,0,True,5.0,1.0,1818.9,1L,LLLWLLLWLWLLWL,860230546872176640,2022
860235052695556096,kmpeoples,14,461711675867787264,jcsalvo,131.16,121.66,9.5,False,1,0,0,True,89.0,3.0,1688.9,2W,WLLLWLWLLWLLWW,860230546872176640,2022
422091667659563008,JeanyusMusic,14,860665827303804928,jtschwamburger,165.88,71.26,94.62,False,1,0,0,True,0.0,1.0,1878.56,3W,LWWWWLWWWLLWWW,860230546872176640,2022
860665827303804928,jtschwamburger,14,422091667659563008,JeanyusMusic,71.26,165.88,-94.62,False,0,1,0,True,50.0,2.0,1685.84,1L,LWWWWLLLLLWLWL,860230546872176640,2022
463033097869324288,ericbmg,14,860346926040842240,kennedynickerson,150.52,82.86,67.66,False,1,0,0,True,85.0,2.0,2027.8,3W,WWLLLWLWWLLWWW,860230546872176640,2022
860346926040842240,kennedynickerson,14,463033097869324288,ericbmg,82.86,150.52,-67.66,False,0,1,0,True,47.0,3.0,1980.42,2L,WWWWLWWWWWWWLL,860230546872176640,2022
798880355598864384,ttester9842,14,860281658170064896,johnnywhodey,137.4,122.32,15.08,False,1,0,0,True,74.0,1.0,1759.98,1W,WLLLWLLLWWWWLW,860230546872176640,2022
860281658170064896,johnnywhodey,14,798880355598864384,ttester9842,122.32,137.4,-15.08,False,0,1,0,True,97.0,2.0,1648.84,1L,LLLLWWWWLLWLWL,860230546872176640,2022
